모델,병상종류,MSE,MAE,R2
DecisionTree,일반입원실_일반,13420.416666666666,94.83333333333333,0.6947232203956368
DecisionTree,정신과개방_일반,3.0,1.0,0.4
DecisionTree,정신과폐쇄_일반,300.0,10.0,0.4
DecisionTree,중환자실_성인,77.41666666666667,6.833333333333333,0.6146827042720863
DecisionTree,회복실,0.8333333333333334,0.6666666666666666,0.9184782608695652
DecisionTree,총병상수,26407.833333333332,133.33333333333334,0.6526955601764648
AdaBoost,격리병실,0.0,0.0,1.0
AdaBoost,무균치료실,0.0,0.0,1.0
AdaBoost,물리치료실,0.0,0.0,1.0
AdaBoost,분만실,0.0,0.0,1.0
AdaBoost,수술실,0.0,0.0,1.0
AdaBoost,신생아실,0.0,0.0,1.0
AdaBoost,응급실,0.041666666666666664,0.08333333333333333,0.9992621741269061
AdaBoost,인공신장실,0.0,0.0,1.0
AdaBoost,일반입원실_상급,0.0,0.0,1.0
AdaBoost,일반입원실_일반,8.333333333333334,1.6666666666666667,0.9998104400760008
AdaBoost,정신과개방_일반,0.0,0.0,1.0
AdaBoost,정신과폐쇄_일반,0.0,0.0,1.0
AdaBoost,중환자실_성인,0.08333333333333333,0.16666666666666666,0.9995852343425964
AdaBoost,회복실,0.0,0.0,1.0
AdaBoost,총병상수,10.083333333333334,1.8333333333333333,0.9998673883468332
KNN,격리병실,1.3534500755405036e-13,2.7686172191880115e-07,0.9999999999999987
KNN,무균치료실,0.0,0.0,1.0
KNN,물리치료실,2.3121917978636164e-13,2.591317074992124e-07,0.9999999999999988
KNN,분만실,1.4358727115500603e-14,7.28107701168194e-08,0.999999999999998
KNN,수술실,4.697769541837181e-16,1.2482296085636335e-08,1.0
KNN,신생아실,6.365626357463573e-14,1.7411167489217962e-07,0.9999999999999978
KNN,응급실,5.007382401064552e-15,5.7299909409872875e-08,0.9999999999999999
KNN,인공신장실,2.0827543146935437e-14,9.81870419044147e-08,0.9999999999999998
KNN,일반입원실_상급,3.114512726361735e-14,1.2616863923990232e-07,0.9999999999999973
KNN,일반입원실_일반,3.1689097919486964e-12,1.3078230362377023e-06,0.9999999999999999
KNN,정신과개방_일반,0.0,0.0,1.0
KNN,정신과폐쇄_일반,0.0,0.0,1.0
KNN,중환자실_성인,5.248438225908641e-15,4.911405208455714e-08,1.0
KNN,회복실,4.2454273334758116e-15,5.300047145606612e-08,0.9999999999999996
KNN,총병상수,6.498281002371669e-12,1.7161478069738223e-06,0.9999999999999999
